WigleWifi-1.4,appRelease=2.25,model=GT-N7100,release=4.4.2,device=t03g,display=Android Revolution HD 31.0 by mike1986,board=smdk4x12,brand=samsung,,,
42502_33611_4061631,GOLAN T,HSDPA;il,03/11/2017 19:00:49,0,-71,32.34704103,34.90827484,32.20085003,16,GSM
00:18:25:17:1f:d0,kfar yedidia 3,[WPA2-PSK-CCMP][ESS],03/11/2017 19:00:55,1,-87,32.34825355,34.90830791,31.60152084,16,WIFI
42502_33611_4061631,GOLAN T,HSDPA;il,03/11/2017 19:00:55,0,-69,32.34825355,34.90830791,31.60152084,16,GSM
00:18:25:17:1f:d0,kfar yedidia 3,[WPA2-PSK-CCMP][ESS],03/11/2017 19:00:58,1,-80,32.34890256,34.90829783,31.65758709,16,WIFI
42502_33611_4061631,GOLAN T,HSDPA;il,03/11/2017 19:01:01,0,-67,32.349564,34.90827799,31.67457,32,GSM
42502_33611_4061631,GOLAN T,HSDPA;il,03/11/2017 19:01:07,0,-67,32.35093741,34.90825299,31.30488498,24,GSM
00:18:25:17:3a:70,beit halevi 2,[WPA2-PSK-CCMP][ESS],03/11/2017 19:01:10,1,-92,32.35164261,34.90822543,30.621317,12,WIFI
42502_33611_4061631,GOLAN T,HSDPA;il,03/11/2017 19:01:13,0,-67,32.35239752,34.90822161,30.86859482,16,GSM
42502_33611_4040071,GOLAN T,UNKNOWN;il,03/11/2017 19:01:19,0,-69,32.3540231,34.90823351,32.0883351,16,GSM
ec:08:6b:4b:e7:86,mhs,[ESS],03/11/2017 19:01:25,5,-98,32.35548118,34.90834442,31.49649073,16,WIFI
42502_33611_4061630,GOLAN T,HSDPA;il,03/11/2017 19:01:25,0,-73,32.35548118,34.90834442,31.49649073,16,GSM
ec:08:6b:4b:e7:86,mhs,[ESS],03/11/2017 19:01:31,5,-79,32.35666383,34.90844769,29.33796725,16,WIFI
42502_33611_4061630,GOLAN T,HSDPA;il,03/11/2017 19:01:31,0,-69,32.35666383,34.90844769,29.33796725,16,GSM
42502_33611_4040071,GOLAN T,UNKNOWN;il,03/11/2017 19:01:37,0,-67,32.35730974,34.90851638,26.88547968,16,GSM
42502_33611_4040071,GOLAN T,UNKNOWN;il,03/11/2017 19:01:43,0,-59,32.35738125,34.90852696,26.84684028,12,GSM
62:04:15:4d:c2:37,Bezeq Free 200A1F,[ESS],03/11/2017 19:02:04,1,-96,32.35749171,34.90851834,27.21277342,12,WIFI
c8:d3:a3:8c:71:13,DIR-615,[ESS],03/11/2017 19:02:13,2,-96,32.35747566,34.90779086,23.87791167,16,WIFI
c4:04:15:4d:c2:36,Masada__G1-2.4,[WPS][ESS],03/11/2017 19:02:13,1,-97,32.35747566,34.90779086,23.87791167,16,WIFI
42502_33611_4040071,GOLAN T,UNKNOWN;il,03/11/2017 19:02:16,0,-53,32.35746701,34.90747039,20.62298366,12,GSM
ec:08:6b:4b:e7:86,mhs,[ESS],03/11/2017 19:02:19,5,-91,32.35746243,34.90723637,19.56483883,12,WIFI
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:02:25,0,-57,32.35726191,34.90704821,19.46206044,16,GSM
ec:08:6b:4b:e7:86,mhs,[ESS],03/11/2017 19:02:31,5,-82,32.356602,34.9070984,22.81036832,16,WIFI
4e:d9:e7:a5:e2:0d,luca,[WPA2-PSK-CCMP][ESS],03/11/2017 19:02:31,6,-94,32.356602,34.9070984,22.81036832,16,WIFI
3c:a8:2a:c5:4c:81,DIRECT-80-HP DeskJet 3830 series,[WPA2-PSK-CCMP][ESS],03/11/2017 19:02:31,6,-95,32.356602,34.9070984,22.81036832,16,WIFI
ec:08:6b:4b:e7:86,mhs,[ESS],03/11/2017 19:02:34,5,-61,32.35617189,34.90716555,24.4711315,16,WIFI
c4:12:f5:fa:1a:86,napmahsan,[WPA2-PSK-CCMP][ESS],03/11/2017 19:02:34,3,-83,32.35617189,34.90716555,24.4711315,16,WIFI
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:02:34,0,-65,32.35617189,34.90716555,24.4711315,16,GSM
b4:c7:99:d1:58:60,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:37,6,-93,32.35570917,34.9072356,24.76512831,16,WIFI
84:24:8d:3d:e0:e0,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:37,1,-94,32.35570917,34.9072356,24.76512831,16,WIFI
b4:c7:99:d1:58:60,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:40,6,-79,32.35520917,34.90730962,23.4083569,16,WIFI
84:24:8d:3d:e0:e0,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:40,1,-84,32.35520917,34.90730962,23.4083569,16,WIFI
88:28:b3:8a:2a:6f,Yamini,[WPA2-PSK-CCMP][ESS],03/11/2017 19:02:40,3,-94,32.35520917,34.90730962,23.4083569,16,WIFI
5c:0e:8b:7d:fd:50,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],03/11/2017 19:02:40,11,-94,32.35520917,34.90730962,23.4083569,16,WIFI
84:24:8d:3d:e0:30,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:43,36,-90,32.35468293,34.90740587,23.52492131,24,WIFI
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:02:43,0,-67,32.35468293,34.90740587,23.52492131,24,GSM
b4:c7:99:d1:58:60,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:46,6,-95,32.3541454,34.90748483,22.32137248,24,WIFI
00:18:25:17:3a:70,beit halevi 2,[WPA2-PSK-CCMP][ESS],03/11/2017 19:02:46,1,-83,32.3541454,34.90748483,22.32137248,24,WIFI
84:24:8d:3d:e0:e0,,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:02:49,1,-92,32.35365172,34.90755161,19.1540404,24,WIFI
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:02:49,0,-71,32.35365172,34.90755161,19.1540404,24,GSM
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:02:55,0,-69,32.35259195,34.90770909,18.97697005,24,GSM
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:03:01,0,-71,32.35154402,34.90782705,21.46709884,16,GSM
42502_33611_4041627,GOLAN T,HSDPA;il,03/11/2017 19:03:04,0,-73,32.35115167,34.90787102,22.33902776,16,GSM
42502_33611_4041627,GOLAN T,HSDPA;il,03/11/2017 19:03:19,0,-77,32.35077817,34.90672602,22.31603449,16,GSM
42502_33611_4061631,GOLAN T,HSDPA;il,03/11/2017 19:03:25,0,-79,32.35040023,34.90655652,25.56733554,16,GSM
42502_33611_4061632,GOLAN T,HSDPA;il,03/11/2017 19:03:28,0,-77,32.35024128,34.90643135,27.20025916,16,GSM
42502_33611_4061632,GOLAN T,HSDPA;il,03/11/2017 19:03:31,0,-69,32.35016924,34.90616739,27.25959293,16,GSM
42502_33611_4061632,GOLAN T,HSDPA;il,03/11/2017 19:03:41,0,-63,32.35028125,34.90471829,22.37175988,16,GSM
00:18:25:17:1f:d0,kfar yedidia 3,[WPA2-PSK-CCMP][ESS],03/11/2017 19:03:44,1,-89,32.35033004,34.90424736,26.52304481,12,WIFI
42502_33611_4061632,GOLAN T,HSDPA;il,03/11/2017 19:03:50,0,-61,32.35061382,34.90342136,33.13624221,16,GSM
d4:6e:0e:59:a8:4a,Blackeye-Dv,[WPA2-PSK-CCMP][WPS][ESS],03/11/2017 19:03:53,3,-96,32.35077355,34.90305473,34.77573794,16,WIFI
fa:8f:ca:51:9d:7a,,[ESS],03/11/2017 19:03:56,11,-87,32.35089748,34.90272893,34.15912205,16,WIFI
c4:a8:1d:16:16:6d,irsys1948 2.4,[WPA2-PSK-CCMP][ESS],03/11/2017 19:03:59,1,-95,32.35095127,34.90257017,33.63022165,24,WIFI
fa:8f:ca:71:29:06,,[ESS],03/11/2017 19:03:59,11,-92,32.35095127,34.90257017,33.63022165,24,WIFI
b4:ee:b4:fe:3c:ba,HOTFiber-D313,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:02,11,-91,32.35104163,34.90254133,34.85454206,24,WIFI
30:b5:c2:ea:00:2a,Rdevries,[WPA2-PSK-CCMP][WPS][ESS],03/11/2017 19:04:07,1,-91,32.351343,34.90270283,40.14045132,24,WIFI
c4:12:f5:f9:0c:5e,edna,[WPA2-PSK-CCMP][ESS],03/11/2017 19:04:07,1,-92,32.351343,34.90270283,40.14045132,24,WIFI
2c:59:e5:f2:e2:cd,HP-Print-CD-Officejet Pro 8600,[ESS],03/11/2017 19:04:07,6,-93,32.351343,34.90270283,40.14045132,24,WIFI
30:b5:c2:ea:00:2a,Rdevries,[WPA2-PSK-CCMP][WPS][ESS],03/11/2017 19:04:13,1,-86,32.35161144,34.9028415,39.36090753,16,WIFI
14:91:82:52:b5:6c,living room,[WPA2-PSK-CCMP][WPS][ESS],03/11/2017 19:04:13,8,-93,32.35161144,34.9028415,39.36090753,16,WIFI
f8:1a:67:c2:48:1e,Tayland,[WPS][ESS],03/11/2017 19:04:13,9,-93,32.35161144,34.9028415,39.36090753,16,WIFI
7c:b7:33:c0:01:ac,HOTBOX,[ESS],03/11/2017 19:04:13,6,-94,32.35161144,34.9028415,39.36090753,16,WIFI
c0:ac:54:f8:4c:b6,rafi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:16,1,-95,32.35179236,34.90294305,39.38303664,16,WIFI
42502_33611_4061632,GOLAN T,HSDPA;il,03/11/2017 19:04:16,0,-83,32.35179236,34.90294305,39.38303664,16,GSM
00:1d:0f:c4:df:8a,TP-LINK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],03/11/2017 19:04:19,6,-96,32.35197732,34.9030338,39.38291433,12,WIFI
18:1e:78:fb:d3:7d,Isreali,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:22,13,-93,32.35217754,34.90309636,41.28542156,32,WIFI
18:1e:78:fb:d3:eb,Isreali,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:22,1,-96,32.35217754,34.90309636,41.28542156,32,WIFI
54:64:d9:5f:70:a3,Isreali,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:22,1,-96,32.35217754,34.90309636,41.28542156,32,WIFI
14:ae:db:43:ef:cd,shelef,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],03/11/2017 19:04:25,6,-92,32.35228713,34.90312679,41.1463245,12,WIFI
c0:ac:54:f8:bc:0e,hotbox 1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:25,1,-94,32.35228713,34.90312679,41.1463245,12,WIFI
42502_33611_4061635,GOLAN T,HSDPA;il,03/11/2017 19:04:28,0,-85,32.35233534,34.90318071,41.07049764,12,GSM
c0:ac:54:f8:bc:0e,hotbox 1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:34,1,-85,32.3523596,34.90346826,44.34539763,16,WIFI
42502_33611_4041629,GOLAN T,HSDPA;il,03/11/2017 19:04:34,0,-89,32.3523596,34.90346826,44.34539763,16,GSM
c0:ac:54:f8:d8:a8,HOTBOX-0E86,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:36,11,-87,32.35239628,34.9035502,44.24022957,16,WIFI
b4:ee:b4:8c:cc:67,TRAMP,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:36,1,-95,32.35239628,34.9035502,44.24022957,16,WIFI
18:a6:f7:8a:a9:de,NETGEAR75,[WPS][ESS],03/11/2017 19:04:39,6,-95,32.3524922,34.90367524,43.44439606,12,WIFI
6c:2e:85:fe:ba:ad,HOTBOX-1A32,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:40,1,-93,32.35251874,34.90370889,43.17483206,12,WIFI
7c:b7:33:2e:21:62,HOTBOX-215C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],03/11/2017 19:04:40,6,-93,32.35251874,34.90370889,43.17483206,12,WIFI
06:d6:aa:05:82:21,BAP,[WPA2-PSK-CCMP][ESS][SEC80],03/11/2017 19:04:40,11,-94,32.35251874,34.90370889,43.17483206,12,WIFI
42502_33611_4040068,GOLAN T,HSDPA;il,03/11/2017 19:04:40,0,-93,32.35251874,34.90370889,43.17483206,12,GSM
18:a6:f7:8a:a9:de,NETGEAR75,[WPS][ESS],03/11/2017 19:04:48,6,-90,32.35263749,34.90382144,42.78715147,24,WIFI
2c:30:33:dc:68:bf,NETGEAR75,[WPS][ESS],03/11/2017 19:04:48,6,-92,32.35263749,34.90382144,42.78715147,24,WIFI
